"user_id","donated","condition","clickthrough","recruited","raised","donatedsince","n","propdevice","numdevice","device","firstvisit","houroffirst"
7409320,51,0,0,0,0,1,2,0,1,"Mobile",4,"22"
7409332,20,0,0,0,0,0,1,0,1,"Mobile",7,"20"
7409344,347,0,0,0,0,1,6,0,2,"Mobile",6,"17"
7409421,110,1,0,0,0,0,4,0.25,2,"",14,"6"
7409481,24.32,1,0,0,0,1,2,0,1,"Mobile",5,"12"
7409662,100,1,0,0,0,0,1,1,1,"Desktop",4,"14"
7409674,25,0,0,0,0,1,1,0,1,"Mobile",6,"16"
7409676,25,0,0,0,0,0,1,0,1,"Mobile",7,"11"
7409744,689,1,0,0,0,1,11,0.529411764705882,2,"Mobile",1,"21"
7409769,25,0,0,0,0,1,1,1,1,"Desktop",24,"0"
7409804,50,0,0,0,0,0,1,0,1,"Mobile",12,"20"
7409850,25,0,0,0,0,0,1,0,1,"Mobile",19,"16"
7409864,50,1,0,0,0,0,1,0,1,"Mobile",13,"3"
7409882,125,1,0,0,0,1,3,0,2,"",11,"23"
7409908,75,1,0,0,0,0,2,0,1,"Mobile",1,"18"
7409916,25,1,1,0,0,1,1,0,1,"",23,"22"
7409917,15.72,1,0,0,0,0,1,0,1,"Mobile",1,"21"
7409982,50,0,0,0,0,0,2,0.5,2,"Desktop",26,"0"
7410055,50,1,0,0,0,0,1,0,1,"Mobile",4,"12"
7410101,99,1,0,0,0,0,1,0,1,"Mobile",26,"14"
7410228,75,0,0,0,0,1,2,0.5,2,"",17,"18"
7410240,25,0,0,0,0,0,1,0,1,"Mobile",20,"15"
7410308,40,1,0,0,0,1,2,1,1,"Desktop",5,"18"
7410330,77,0,0,0,0,1,2,0.5,2,"",2,"17"
7410384,15,0,0,0,0,0,1,0,1,"Mobile",7,"1"
7410420,50,1,0,0,0,1,1,0,1,"Mobile",22,"14"
7410426,200,0,1,0,0,1,3,0,1,"Mobile",2,"5"
7410483,100,1,0,0,0,1,1,1,1,"Desktop",25,"4"
7410584,25,1,0,0,0,0,1,0,1,"Mobile",12,"15"
7410611,25,0,0,0,0,0,1,0,1,"Mobile",11,"21"
7410640,50,0,0,0,0,1,2,1,1,"Desktop",5,"8"
7410652,125,0,0,0,0,0,4,0,2,"",9,"19"
7410670,5,1,0,0,0,1,1,0,1,"Mobile",13,"12"
7410717,50,0,0,0,0,0,1,0,1,"Mobile",5,"19"
7410718,1458.93,1,0,0,0,1,13,0.230769230769231,2,"Desktop",3,"8"
7410765,25,0,0,0,0,1,1,1,1,"Desktop",2,"13"
7410821,35,1,0,0,0,0,2,0,1,"Mobile",2,"13"
7410879,25,0,0,0,0,0,1,0,1,"Mobile",16,"10"
7410908,500,1,0,0,0,0,1,1,1,"Desktop",11,"8"
7410935,50,1,0,0,0,1,1,0,1,"Mobile",13,"12"
7410942,75,0,0,0,0,0,2,0,1,"Mobile",2,"19"
7410970,125,1,0,0,0,0,3,0.666666666666667,2,"",5,"11"
7410971,50,1,0,0,0,0,1,0,1,"Mobile",19,"18"
7410981,222.46,0,0,0,0,0,3,0.333333333333333,3,"",4,"9"
7411065,50,0,0,0,0,1,1,1,1,"Desktop",23,"12"
7411096,25,0,0,0,0,1,1,1,1,"Desktop",26,"18"
7411116,30,0,0,0,0,1,1,1,1,"Desktop",13,"11"
7411137,10,1,1,0,0,1,1,0,1,"Mobile",21,"10"
7411217,50,1,0,0,0,0,1,0,1,"Mobile",5,"15"
7411250,25,1,0,0,0,0,1,1,1,"Desktop",5,"22"
7411291,109.31,1,0,0,0,0,5,0,2,"",3,"13"
7411299,25,0,1,0,0,0,1,1,1,"Desktop",8,"14"
7411302,178,1,0,0,0,0,1,1,1,"Desktop",19,"13"
7411303,421.24,1,0,0,0,0,2,0,1,"Mobile",1,"19"
7411321,50,0,1,0,0,0,1,0,1,"Mobile",5,"10"
7411333,150,1,0,0,0,1,2,0.5,2,"Desktop",4,"21"
7411334,275,1,1,0,0,0,8,0,2,"Mobile",2,"16"
7411371,50,1,0,0,0,0,2,0.5,2,"Desktop",21,"16"
7411384,225,1,0,0,0,1,5,0.2,2,"Desktop",21,"23"
7411433,25,1,0,0,0,0,1,0,1,"Mobile",6,"23"
7411569,25,1,0,0,0,0,1,0,1,"Mobile",5,"9"
7411610,200,1,1,1,75,0,3,0.666666666666667,2,"Desktop",17,"11"
7411731,146.05,1,0,0,0,1,3,1,1,"Desktop",12,"16"
7411739,49.84,0,0,0,0,0,1,0,1,"Mobile",14,"22"
7411792,40,1,0,0,0,1,1,1,1,"Desktop",9,"19"
7411812,25,1,0,0,0,1,1,0,1,"Mobile",13,"11"
7411818,100,1,0,0,0,1,1,0,1,"Mobile",4,"13"
7411825,20,0,0,0,0,1,1,0,1,"Mobile",13,"11"
7411846,170.21,0,0,0,0,0,7,0.285714285714286,2,"",3,"8"
7411884,50,1,1,0,0,1,1,1,1,"Desktop",13,"14"
7411891,100,1,0,0,0,0,1,0,1,"Mobile",2,"17"
7411895,50,1,0,0,0,1,1,0,1,"Mobile",23,"18"
7411918,25,0,1,0,0,0,1,0,1,"Mobile",25,"8"
7411960,40,1,1,0,0,0,1,1,1,"Desktop",13,"12"
7411975,107.05,1,0,0,0,1,1,1,1,"Desktop",19,"16"
7412008,214.29,1,0,0,0,1,3,0.333333333333333,2,"Mobile",8,"5"
7412026,2,1,1,1,1,0,2,1,1,"Desktop",2,"14"
7412039,220,1,0,0,0,0,5,0.2,2,"",3,"1"
7412136,25,1,1,0,0,0,1,0,1,"Mobile",5,"22"
7412188,15,0,1,0,0,0,1,1,1,"Desktop",23,"10"
7412191,25,1,0,0,0,0,1,0,1,"Mobile",1,"15"
7412192,470.99,0,0,0,0,1,3,1,1,"Desktop",2,"12"
7412207,25,0,0,0,0,0,1,1,1,"Desktop",8,"22"
7412211,732.53,0,0,0,0,0,8,0.428571428571429,2,"Desktop",2,"15"
7412356,150,0,0,0,0,1,1,1,1,"Desktop",6,"11"
7412388,10,0,1,0,0,0,1,0,1,"Mobile",9,"10"
7412546,99,1,0,0,0,0,1,0,1,"Mobile",22,"12"
7412560,230.85,1,0,0,0,0,5,0.2,2,"Desktop",9,"14"
7412561,20,1,0,0,0,0,1,0,1,"Mobile",27,"0"
7412578,45,1,0,0,0,1,2,0.5,2,"Mobile",5,"20"
7412591,50,0,0,0,0,0,1,0,1,"Mobile",4,"7"
7412670,10,1,0,0,0,1,1,0,1,"Mobile",3,"20"
7412672,1170,1,0,0,0,0,18,0.166666666666667,2,"",5,"11"
7412745,154,0,0,0,0,0,2,1,1,"Desktop",2,"20"
7412779,25,0,0,0,0,0,1,0,1,"Tablet",1,"15"
7412870,50,1,1,0,0,0,1,1,1,"Desktop",11,"18"
7412872,25,0,0,0,0,0,1,0,1,"Mobile",14,"0"
7412885,25,0,0,0,0,1,1,0,1,"Mobile",22,"11"
7412912,10,1,0,0,0,1,1,0,1,"Mobile",7,"16"
7412977,225,0,0,0,0,0,3,0,2,"",2,"20"
7413023,25,1,0,0,0,0,1,0,1,"Mobile",26,"1"
7413024,10,0,0,0,0,0,1,1,1,"Desktop",13,"12"
7413097,25,0,1,0,0,1,1,0,1,"Mobile",7,"16"
7413108,75,1,0,0,0,1,4,0.25,2,"",9,"20"
7413150,464.93,1,0,0,0,1,2,0.5,2,"Desktop",15,"14"
7413154,50,1,1,0,0,0,1,1,1,"Desktop",11,"20"
7413157,80,0,0,0,0,1,4,0,2,"",17,"20"
7413168,109.9,0,0,0,0,0,1,1,1,"Desktop",23,"14"
7413198,300,0,0,0,0,1,3,1,1,"Desktop",1,"12"
7413228,10,1,0,0,0,1,1,0,1,"Tablet",4,"1"
7413249,100,1,0,0,0,0,1,1,1,"Desktop",15,"10"
7413298,100,0,1,0,0,0,3,0.666666666666667,2,"Desktop",6,"10"
7413309,50,0,0,0,0,0,1,0,1,"Mobile",22,"20"
7413319,2000,1,0,0,0,1,2,1,1,"Desktop",11,"11"
7413339,25,0,0,0,0,0,1,1,1,"Desktop",7,"16"
7413350,25,1,0,0,0,1,1,1,1,"Desktop",21,"12"
7413362,10,1,0,0,0,0,1,0,1,"Mobile",16,"10"
7413378,25,0,0,0,0,0,1,1,1,"Desktop",5,"13"
7413389,50,1,0,0,0,0,1,1,1,"Desktop",12,"11"
7413441,206.8,0,0,0,0,0,4,1,1,"Desktop",20,"18"
7413586,25,0,0,0,0,0,1,0,1,"Mobile",11,"13"
7413731,70,0,0,0,0,0,1,0,1,"Mobile",13,"10"
7413751,60,0,0,0,0,0,3,0,2,"Mobile",16,"18"
7413761,20,0,0,0,0,0,1,0,1,"Mobile",18,"20"
7413778,243.27,1,1,3,145,0,7,0.285714285714286,2,"Desktop",5,"17"
7413797,200,0,0,0,0,0,1,1,1,"Desktop",2,"21"
7413800,170,1,1,0,0,0,1,1,1,"Desktop",2,"14"
7413889,50,1,0,0,0,0,1,0,1,"Mobile",26,"8"
7413956,25,1,0,0,0,0,1,0,1,"Mobile",12,"18"
7413985,25,0,0,0,0,0,1,1,1,"Desktop",14,"9"
7413987,549,1,0,0,0,0,7,0,2,"",3,"15"
7414073,50,0,0,0,0,0,1,1,1,"Desktop",16,"9"
7414115,60,0,1,0,0,0,1,1,1,"Desktop",17,"21"
7414139,106.96,1,0,0,0,0,1,0,1,"Mobile",11,"8"
7414169,50,0,0,0,0,0,1,1,1,"Desktop",9,"21"
7414181,40,0,0,0,0,1,2,0.666666666666667,2,"",5,"11"
7414276,120,0,0,0,0,0,4,0,1,"Mobile",6,"21"
7414298,25,0,0,0,0,0,1,0,1,"Mobile",21,"9"
7414368,50,0,0,0,0,0,1,1,1,"Desktop",20,"0"
7414438,20,1,0,0,0,0,1,0,1,"Mobile",1,"22"
7414455,55,1,0,0,0,0,2,1,1,"Desktop",10,"17"
7414460,25,1,1,0,0,0,1,0,1,"Mobile",18,"22"
7414591,25,1,0,0,0,0,1,0,1,"Mobile",3,"12"
7414665,25,1,0,0,0,1,1,1,1,"Desktop",11,"10"
7414681,145.42,1,0,0,0,0,5,0,2,"",2,"21"
7414700,125,1,0,0,0,1,3,0.666666666666667,2,"",18,"18"
7414739,200,1,0,0,0,0,1,0,1,"Mobile",27,"20"
7414776,99,0,0,0,0,0,1,0,1,"Mobile",22,"11"
7414848,50,1,0,0,0,0,1,0,1,"Mobile",21,"19"
7415074,50,0,0,0,0,0,1,1,1,"Desktop",22,"12"
7415089,61,1,0,0,0,0,2,1,1,"Desktop",13,"17"
7415187,100,0,0,0,0,0,1,1,1,"Desktop",4,"8"
7415190,225,1,1,0,0,0,1,1,1,"Desktop",22,"11"
7415218,110,0,0,0,0,0,1,1,1,"Desktop",9,"8"
7415258,200,1,0,0,0,0,3,0,1,"Mobile",16,"13"
7415310,30,1,0,0,0,0,1,1,1,"Desktop",10,"21"
7415322,15,0,0,0,0,0,1,0,1,"Mobile",22,"5"
7415378,75,0,0,0,0,1,2,1,1,"Desktop",3,"20"
7415495,75.5,0,0,0,0,1,6,1,1,"Desktop",23,"15"
7415497,20,0,0,0,0,0,1,0,1,"Mobile",21,"17"
7415510,15,1,0,0,0,0,1,0,1,"Mobile",13,"21"
7415540,20,1,1,0,0,0,1,0,1,"Mobile",13,"10"
7415571,50,0,0,0,0,0,1,0,1,"Mobile",26,"14"
7415589,100,0,0,0,0,0,1,0,1,"Mobile",8,"2"
7415697,25,1,1,1,25,0,1,0,1,"Mobile",20,"17"
7415794,60,1,0,0,0,1,2,1,1,"Desktop",2,"15"
7415813,25,1,0,0,0,1,1,1,1,"Desktop",5,"15"
7415880,30,1,0,0,0,0,1,1,1,"Desktop",19,"22"
7415968,20,0,0,0,0,0,1,0,1,"Mobile",22,"12"
7415970,50,0,0,0,0,0,1,0,1,"Mobile",13,"22"
7416047,25,1,0,0,0,0,1,0,1,"Mobile",3,"21"
7416065,25,1,0,0,0,0,1,0,1,"Mobile",19,"3"
7416090,5,0,0,0,0,1,1,1,1,"Desktop",10,"1"
7416139,904.52,0,0,0,0,1,14,0.142857142857143,3,"",11,"16"
7416158,200,0,0,0,0,0,2,0,1,"Mobile",27,"0"
7416192,762,0,0,0,0,1,4,1,1,"Desktop",15,"11"
7416207,10,0,0,0,0,1,1,0,1,"Mobile",19,"14"
7416220,40,0,1,0,0,0,2,1,1,"Desktop",15,"16"
7416226,557.2,0,0,0,0,1,2,0,1,"Tablet",12,"17"
7416349,99,0,0,0,0,0,1,0,1,"Mobile",14,"18"
7416352,50,1,0,0,0,0,1,0,1,"Mobile",4,"22"
7416359,3,0,0,0,0,1,3,0,1,"Mobile",8,"10"
7416361,325,1,0,0,0,1,13,0,1,"Mobile",14,"11"
7416384,10,0,0,0,0,0,1,1,1,"Desktop",23,"21"
7416411,50,1,0,0,0,0,1,0,1,"Mobile",22,"14"
7416412,100,1,0,0,0,1,1,0,1,"Mobile",23,"12"
7416459,100,0,0,0,0,1,1,1,1,"Desktop",14,"11"
7416551,82.85,0,0,0,0,1,1,1,1,"Desktop",28,"9"
7416592,25,1,0,0,0,1,1,0,1,"Mobile",15,"6"
7416596,25,0,0,0,0,0,1,0,1,"Mobile",4,"12"
7416674,50,0,0,0,0,0,1,1,1,"Desktop",22,"11"
7416700,15,0,0,0,0,1,1,1,1,"Desktop",5,"17"
7416822,50,0,0,0,0,0,1,1,1,"Desktop",3,"21"
7416851,25,1,0,0,0,0,1,0,1,"Mobile",6,"18"
7416907,15,0,1,0,0,1,1,1,1,"Desktop",5,"13"
7416977,25,1,0,0,0,0,1,0,1,"Mobile",14,"19"
7416987,15,1,0,0,0,1,1,1,1,"Desktop",9,"12"
7417025,25,0,1,0,0,0,1,0,1,"Mobile",20,"15"
7417093,20,0,0,0,0,1,1,0,1,"Mobile",19,"15"
7417100,25,0,0,0,0,0,1,0,1,"Mobile",11,"20"
7417103,50,1,0,0,0,1,1,1,1,"Desktop",14,"11"
7417129,45,1,1,1,25,1,1,0,1,"Mobile",3,"23"
7417146,520,1,0,0,0,0,18,0,2,"",3,"13"
7417191,189.91,0,0,0,0,0,2,1,1,"Desktop",21,"21"
7417298,200,1,0,0,0,0,1,0,1,"Mobile",7,"22"
7417302,100,1,0,0,0,0,1,0,1,"Mobile",25,"21"
7417418,50,1,0,0,0,0,1,1,1,"Desktop",20,"20"
7417445,112.41,0,0,0,0,1,2,0.5,2,"Desktop",16,"17"
7417472,25,1,0,0,0,0,1,0,1,"Mobile",1,"22"
7417473,35,1,0,0,0,0,2,1,1,"Desktop",23,"18"
7417498,25,1,0,0,0,0,1,0,1,"Tablet",15,"10"
7417527,59.71,0,0,0,0,1,1,1,1,"Desktop",21,"13"
7417560,150,0,0,0,0,0,2,0.5,2,"Mobile",4,"15"
7417575,20,0,0,0,0,0,1,0,1,"Mobile",12,"22"
7417672,25,0,1,0,0,1,1,0,1,"Mobile",17,"21"
7417712,25,1,0,0,0,0,1,0,1,"Mobile",22,"12"
7417739,250.24,0,0,0,0,0,1,0,1,"Mobile",22,"11"
7417879,25,1,1,0,0,0,1,0,1,"Mobile",14,"11"
7417901,11,1,0,0,0,1,9,0,1,"Mobile",3,"9"
7417902,176.46,1,0,0,0,0,1,0,1,"Mobile",15,"12"
7418000,25,1,0,0,0,0,1,0,1,"Mobile",2,"16"
7418054,25,0,1,0,0,1,1,1,1,"Desktop",22,"14"
7418055,100,0,0,0,0,0,3,0,1,"Mobile",8,"13"
7418082,10,0,0,1,25,0,1,1,1,"Desktop",3,"11"
7418095,276.74,0,0,0,0,0,1,0,1,"Tablet",3,"22"
7418115,806.46,1,0,0,0,1,11,0,2,"",8,"17"
7418140,65,0,0,0,0,1,3,0,1,"Tablet",14,"12"
7418162,50,1,0,0,0,1,1,1,1,"Desktop",20,"13"
7418200,50,1,1,0,0,1,2,1,1,"Desktop",13,"9"
7418219,15,0,0,0,0,0,1,1,1,"Desktop",20,"8"
7418250,100,1,0,0,0,1,2,1,1,"Desktop",5,"10"
7418270,25,0,1,0,0,0,1,1,1,"Desktop",14,"20"
7418358,92.71,1,0,0,0,1,2,0,1,"Mobile",5,"18"
7418368,200,0,0,0,0,0,1,0,1,"Mobile",26,"18"
7418554,50,0,0,0,0,0,1,0,1,"Mobile",27,"11"
7418556,36,1,0,0,0,0,1,1,1,"Desktop",7,"9"
7418604,15,0,0,0,0,0,1,1,1,"Desktop",8,"23"
7418616,14,0,0,0,0,1,3,1,1,"Desktop",12,"23"
7418641,10,1,0,0,0,0,1,0,1,"Mobile",4,"11"
7418684,50,1,0,0,0,1,1,0,1,"Mobile",6,"13"
7418693,20,1,0,0,0,0,1,0,1,"Mobile",8,"17"
7418844,20,0,1,0,0,0,1,1,1,"Desktop",4,"17"
7418903,25,0,0,0,0,0,1,0,1,"Mobile",9,"20"
7418912,25,1,0,0,0,1,1,0,1,"Mobile",2,"8"
7418946,992.4,1,1,0,0,1,1,1,1,"Desktop",14,"15"
7419024,35,1,0,0,0,1,1,1,1,"Desktop",14,"12"
7419053,50,1,1,0,0,1,1,1,1,"Desktop",21,"22"
7419104,20,1,0,0,0,1,1,1,1,"Desktop",14,"11"
7419193,100,0,0,0,0,1,1,1,1,"Desktop",14,"11"
7419263,25,1,0,0,0,0,1,0,1,"Mobile",12,"23"
7419278,75,0,1,0,0,0,3,0,1,"Mobile",15,"12"
7419313,10,0,0,0,0,0,1,0,1,"Mobile",24,"13"
7419322,25,1,0,0,0,0,1,0,1,"Mobile",14,"11"
7419354,25,0,0,0,0,0,1,0,1,"Mobile",8,"12"
7419467,25,1,0,0,0,0,1,0,1,"Mobile",13,"10"
7419498,25,0,0,0,0,0,1,0,1,"Mobile",20,"16"
7419560,99,0,1,2,75,0,1,0,1,"Mobile",8,"20"
7419584,300,1,0,0,0,1,7,0.142857142857143,2,"Desktop",15,"9"
7419587,50,0,1,0,0,0,1,0,1,"Mobile",16,"14"
7419644,50,0,0,0,0,0,1,0,1,"Mobile",15,"17"
7419725,283.01,0,0,0,0,1,1,1,1,"Desktop",21,"9"
7419726,35,0,0,0,0,0,2,0,2,"",23,"0"
7419742,25,0,0,0,0,0,1,0,1,"Mobile",19,"9"
7419757,10,0,0,0,0,0,1,0,1,"Mobile",21,"19"
7419806,55,0,0,0,0,0,1,1,1,"Desktop",14,"11"
7419890,10,0,0,0,0,0,1,0,1,"Mobile",3,"14"
7419904,1074.3,0,0,0,0,1,7,0.0833333333333333,2,"",1,"0"
7419958,50,0,1,0,0,1,2,0,1,"Mobile",13,"14"
7420026,75,0,0,0,0,0,3,0.666666666666667,2,"",10,"21"
7420027,50,1,0,0,0,1,1,1,1,"Desktop",4,"9"
7420132,50,0,0,0,0,0,1,1,1,"Desktop",22,"13"
7420146,77.76,0,0,0,0,0,3,1,1,"Desktop",5,"23"
7420149,25,0,0,0,0,0,1,0,1,"Mobile",6,"15"
7420182,562.46,1,0,0,0,0,1,0,1,"Mobile",20,"0"
7420183,25,1,0,0,0,0,1,0,1,"Mobile",3,"8"
7420222,10,1,0,0,0,1,1,0,1,"Mobile",1,"22"
7420236,25,1,0,0,0,0,1,0,1,"Mobile",15,"19"
7420262,25,1,0,0,0,0,1,1,1,"Desktop",16,"11"
7420281,20,1,0,0,0,0,1,0,1,"Mobile",3,"19"
7420333,50,1,0,0,0,1,2,0.5,2,"Desktop",23,"15"
7420377,50,0,1,0,0,1,1,1,1,"Desktop",20,"13"
7420392,20,0,0,0,0,0,1,1,1,"Desktop",21,"0"
7420515,20,1,0,0,0,0,1,0,1,"Mobile",7,"14"
7420535,68.84,0,1,0,0,0,1,1,1,"Desktop",23,"17"
7420558,10,0,0,0,0,0,1,0,1,"Mobile",5,"10"
7420559,80,0,0,0,0,1,2,0,2,"",5,"20"
7420569,20,1,0,0,0,0,1,0,1,"Mobile",4,"22"
7420664,50,1,0,0,0,0,1,0,1,"",9,"13"
7420701,281.98,1,0,0,0,0,3,1,1,"Desktop",23,"23"
7420815,25,0,0,0,0,1,1,0,1,"Mobile",21,"21"
7420818,100,1,1,0,0,0,1,0,1,"Tablet",23,"22"
7420837,50,0,0,0,0,0,1,1,1,"Desktop",3,"11"
7420860,50,0,0,0,0,0,1,0,1,"Mobile",14,"11"
7420870,44,0,1,0,0,1,1,1,1,"Desktop",22,"14"
7420886,175.03,0,0,0,0,1,6,0.9,2,"Desktop",2,"15"
7420919,25,0,0,0,0,1,1,0,1,"Mobile",8,"17"
7420940,320,0,0,0,0,0,11,0,2,"",1,"22"
7420946,30,0,0,0,0,0,1,0,1,"Mobile",18,"18"
7420956,25,1,0,0,0,0,1,1,1,"Desktop",14,"9"
7420990,25,0,0,0,0,0,1,0,1,"Mobile",18,"13"
7421036,50,1,1,0,0,0,1,1,1,"Desktop",11,"17"
7421081,100,1,0,0,0,0,3,0.666666666666667,2,"Mobile",7,"17"
7421098,10,1,0,0,0,0,1,0,1,"Mobile",1,"20"
7421099,50,0,0,0,0,0,1,0,1,"Mobile",5,"18"
7421206,173,0,0,0,0,0,1,0,1,"Mobile",2,"14"
7421222,100,1,0,0,0,0,1,1,1,"Desktop",3,"9"
7421385,50,0,0,0,0,0,1,1,1,"Desktop",13,"8"
7421405,125,0,0,0,0,0,5,0,1,"Mobile",14,"14"
7421440,50,1,0,0,0,0,1,0,1,"Mobile",21,"13"
7421472,50,1,0,0,0,1,1,1,1,"Desktop",20,"14"
7421503,50,1,0,0,0,0,1,1,1,"Desktop",13,"22"
7421510,185,1,0,0,0,1,2,1,1,"Desktop",14,"11"
7421536,50,0,0,0,0,1,1,0,1,"Mobile",22,"12"
7421543,5,1,1,0,0,1,1,0,1,"Mobile",14,"11"
7421592,50,1,0,0,0,0,1,0,1,"",22,"2"
7421626,820.54,0,0,0,0,1,20,0,2,"",11,"4"
7421634,100,0,0,0,0,0,1,0,1,"Mobile",10,"16"
7421733,50,0,0,0,0,0,1,0,1,"Mobile",19,"19"
7421773,44,0,0,0,0,0,1,1,1,"Desktop",5,"15"
7421788,10,1,0,0,0,0,2,0,1,"Mobile",6,"8"
7421830,25,1,0,0,0,1,1,0,1,"Mobile",14,"21"
7421845,100,1,0,0,0,1,3,0.5,2,"",1,"14"
7422043,25,1,0,0,0,0,1,0,1,"Mobile",23,"11"
7422118,50,0,0,0,0,0,1,0,1,"Mobile",15,"12"
7422193,100,1,0,0,0,0,2,1,1,"Desktop",6,"10"
7422215,50,1,0,0,0,0,1,1,1,"Desktop",13,"19"
7422223,25,0,1,0,0,0,1,0,1,"Mobile",14,"12"
7422237,25,1,0,0,0,1,1,0,1,"Mobile",11,"15"
7422244,50,1,1,0,0,1,1,0,1,"Mobile",14,"11"
7422283,420,0,1,0,0,0,13,0.0769230769230769,2,"",3,"17"
7422287,75,0,1,0,0,0,2,0,1,"Mobile",16,"22"
7422483,50,0,0,0,0,1,1,0,1,"Mobile",2,"12"
7422507,30,1,0,0,0,0,1,0,1,"Tablet",17,"21"
7422532,100,1,0,0,0,0,1,0,1,"Mobile",15,"20"
7422616,65,1,1,0,0,0,2,0,1,"Mobile",10,"16"
7422622,1504,1,0,0,0,0,9,0.222222222222222,2,"",11,"16"
7422647,25,0,0,0,0,0,1,0,1,"Mobile",15,"11"
7422667,457.86,0,0,0,0,0,1,1,1,"Desktop",21,"11"
7422693,200,1,0,0,0,1,2,1,1,"Desktop",14,"12"
7422878,25,0,1,0,0,0,1,0,1,"Mobile",6,"1"
7422883,25,0,1,0,0,0,1,0,1,"Mobile",3,"15"
7422910,50,1,0,0,0,0,1,0,1,"Mobile",21,"1"
7423000,50,0,0,0,0,0,1,1,1,"Desktop",17,"21"
7423028,35,1,0,0,0,0,4,0,2,"Mobile",1,"6"
7423057,646.57,0,0,0,0,0,8,0.25,2,"",2,"17"
7423130,587.35,0,0,0,0,0,1,0,1,"Mobile",24,"16"
7423141,121.18,0,0,0,0,0,1,0,1,"Mobile",7,"17"
7423209,25,0,0,0,0,0,1,0,1,"Mobile",10,"16"
7423213,75,0,1,0,0,0,2,0.5,2,"Mobile",15,"9"
7423262,101,1,0,0,0,0,3,0,2,"",2,"12"
7423298,25,1,0,0,0,1,1,1,1,"Desktop",17,"10"
7423389,30,1,0,0,0,1,1,1,1,"Desktop",7,"15"
7423397,10,1,0,0,0,0,1,1,1,"Desktop",14,"12"
7423418,83.62,0,0,0,0,0,1,1,1,"Desktop",21,"12"
7423432,25,0,0,0,0,0,1,0,1,"Mobile",4,"21"
7423494,100,1,0,0,0,0,1,1,1,"Desktop",7,"16"
7423577,25,1,0,0,0,1,1,0,1,"Mobile",2,"23"
7423601,25,0,0,0,0,0,1,0,1,"Mobile",5,"22"
7423643,165.47,1,0,0,0,1,1,1,1,"Desktop",9,"13"
7423644,100,1,0,0,0,0,1,1,1,"Desktop",13,"16"
7423687,50,1,0,0,0,0,1,1,1,"Desktop",4,"11"
7423721,25,0,0,0,0,0,1,0,1,"Mobile",14,"13"
7423758,35,0,0,0,0,1,2,0,1,"Mobile",13,"13"
7423767,53.96,0,0,0,0,0,1,1,1,"Desktop",19,"14"
7423810,16.7,1,0,0,0,0,1,1,1,"Desktop",7,"15"
7423820,527,1,1,0,0,0,12,0.0769230769230769,3,"",13,"9"
7423825,10,1,0,0,0,1,1,0,1,"Mobile",21,"15"
7423862,518.8,0,0,0,0,1,5,1,1,"Desktop",16,"10"
7423970,50,1,0,0,0,0,1,0,1,"Mobile",15,"0"
7423971,25,1,0,0,0,1,1,1,1,"Desktop",18,"11"
7424034,99,0,0,0,0,0,1,0,1,"Mobile",16,"15"
7424121,25,1,0,0,0,1,1,0,1,"Mobile",22,"13"
7424132,140.25,0,0,0,0,0,1,1,1,"Desktop",7,"15"
7424192,25,1,0,0,0,0,1,0,1,"Mobile",19,"13"
7424214,246.53,0,0,0,0,0,3,1,1,"Desktop",1,"7"
7424296,50,0,1,1,10,1,2,0,1,"Mobile",14,"19"
7424414,15,1,0,0,0,0,1,1,1,"Desktop",15,"15"
7424468,900,0,0,0,0,1,1,1,1,"Desktop",7,"21"
7424561,28.71,0,0,0,0,0,1,0,1,"Mobile",2,"20"
7424583,25,0,0,0,0,1,1,0,1,"Mobile",15,"0"
7424608,25,0,0,0,0,1,1,1,1,"Desktop",27,"14"
7424638,25,1,0,0,0,0,1,0,1,"Mobile",7,"18"
7424644,30,0,0,0,0,1,3,0,2,"",3,"15"
7424750,410,0,1,0,0,1,11,0.181818181818182,2,"",1,"23"
7424788,25,1,0,0,0,0,1,0,1,"Mobile",23,"16"
7424951,72.22,1,0,0,0,0,1,1,1,"Desktop",16,"10"
7425001,35,1,0,0,0,0,2,0,1,"Mobile",1,"6"
7425085,25,0,0,0,0,0,1,1,1,"Desktop",21,"17"
7425099,36,1,0,0,0,0,1,0,1,"Mobile",11,"22"
7425195,50,0,0,0,0,0,1,1,1,"Desktop",2,"12"
7425204,50,0,0,0,0,1,1,0,1,"Mobile",1,"15"
7425259,15,1,0,0,0,1,1,0,1,"Mobile",5,"13"
7425302,124,1,0,0,0,1,2,0,1,"Mobile",22,"17"
7425325,25,1,0,0,0,0,1,1,1,"Desktop",22,"13"
7425371,50,1,0,0,0,1,1,1,1,"Desktop",14,"12"
7425383,250,1,0,0,0,0,1,1,1,"Desktop",23,"9"
7425405,55,1,0,0,0,0,3,0.4,2,"Mobile",11,"11"
7425414,5,0,1,0,0,0,1,1,1,"Desktop",3,"10"
7425420,54.47,1,1,0,0,0,3,0,1,"Mobile",5,"23"
7425471,50,1,1,0,0,0,1,0,1,"Mobile",2,"8"
7425498,50,1,0,0,0,0,1,0,1,"Mobile",4,"14"
7425517,50,1,1,0,0,1,1,1,1,"Desktop",14,"14"
7425565,25,0,0,0,0,0,1,0,1,"Mobile",5,"16"
7425798,1599.24,0,0,0,0,0,7,1,1,"Desktop",20,"17"
7425808,50,0,0,0,0,0,2,1,1,"Desktop",21,"15"
